,tweets,id,date,source,likes,retweets
952,"""The Philippine government assured all persons undergoing the prescribed 14-day quarantine period for the 2019 novel coronavirus acute respiratory disease (2019-nCoV ARD) that they will not be spending a single centavo for hospital costs.""

READMORE: https://t.co/j80p1eYlt7",1226655057615024128,2020-02-09 23:52:10,Twitter for Android,0,6
953,"@AFP #Coronavirus UPDATE: China confirmed virus cases exceed 40,000 nationwide, government says | via @AFP #nCoV https://t.co/ywMrBfrhBL",1226655047762604032,2020-02-09 23:52:08,TweetDeck,46,15
954,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654987922501632,2020-02-09 23:51:53,Twitter for Android,0,12992
955,"Novel Coronavirus Acute Respiratory Disease (2019-nCoV ARD) tracker as of February 9, 2020 (12:00 pm). Stay within the loop by checking out the link 👇👇👇.

https://t.co/HoNO5IhwMA https://t.co/5ajyikXuE0",1226654987813408769,2020-02-09 23:51:53,Twitter for Android,0,19
956,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654925431562241,2020-02-09 23:51:39,Twitter for Android,0,12992
957,"#2019nCoV #coronavirus Wuhan 2019-nCoV☠️
LATEST REALITY CHECK
Dr. Chris Martenson PhD pathology neurotoxicology
@ Peak Prosperity on YouTube 
Live just ended...
30 minutes of information you'll not get anyplace else!
A Must Watch! 

M🇺🇸
@7NewsWatertown-CNN
https://t.co/S25SFCuBsY",1226654923917492225,2020-02-09 23:51:38,Twitter Web App,7,5
958,"I just saw the video of the PM of Singapore giving his people an update of nCov in their country. He was reassuring, direct to the point, and made sense. Tapos sasabihin ninyo na we are like Singapore na? Hmmm.",1226654912857042945,2020-02-09 23:51:36,Twitter for Android,0,536
959,"As of 23:00 February 9th (GMT) there have been 40,134 confirmed cases of 2019-nCoV #coronavirus worldwide. That is up by 3023 in the last 24 hours.

The death toll from the new #coronavirus has risen to 904, up by 98 in the last 24 hours. https://t.co/3gwHoOtykh",1226654902253801472,2020-02-09 23:51:33,Twitter for Android,0,44
960,China - Wuhan: ICU Doctors Bear the Brunt as #Coronavirus Causes Rapid Deterioration https://t.co/Z75czXio3i h/t Shiloh #2019nCoV,1226654870440226821,2020-02-09 23:51:25,Twitter for Android,0,13
961,"@RodZeidan Vc tinha vsito isso? In late January 2020, remdesivir was administered to the first US patient to be confirmed to be infected by 2019-nCoV for ""compassionate use"" after he progressed to pneumonia. The patient's condition improved dramatically the next day[20] and he was ...",1226654807408160768,2020-02-09 23:51:10,Twitter Web App,0,0
962,"Ten days after the 2019-nCoV outbreak was announced as PHEIC, Chinese fighter jets AGAIN flew around Taiwan.  

Where are the cartoonist and journalist (yup just you two) who say that the Taiwanese are cold-blooded and racist?  

Hello? https://t.co/Q2dYic3sEQ",1226654794439254017,2020-02-09 23:51:07,Twitter for iPad,0,57
963,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654782074437633,2020-02-09 23:51:04,Twitter for iPhone,0,12992
964,The Bureau of Immigration reminded foreign nationals registered with the bureau to file their annual report early to avoid crowds amid the nCoV. | @santostinaINQ https://t.co/SuQasnbzWs,1226654770557001734,2020-02-09 23:51:02,Echobox Social,7,0
965,"If you want the Unedited &amp; UnCensored Coronavirus (nCoV) latest @ScottAdamsSays then: Yessss! I am now a proud patron of Paul Cottrell on @patreon, and you should be too: #NewPatron https://t.co/3MvCqGAzDq. Pay what you want or what you can, is all you can do to help yourself.",1226654766513741824,2020-02-09 23:51:01,Twitter for iPhone,0,0
966,"Let’s give a big like to Chinese speed! The second hospital in #Wuhan, Thunder God hospital, was completed and handed over and started to receive patients. I am confident China will win the battle against #2019-nCoV very soon!",1226654753993527297,2020-02-09 23:50:58,Twitter Web App,0,0
967,@johnrobb There is a conflict in media narratives. One side claims oppression of nCOV patients being stuck at home unable to get care due to lack of hospital space. Other side claims brutal oppression of nCOV patients being dragooned into holding centers for quarantine and treatment,1226654748029280257,2020-02-09 23:50:56,Twitter Web App,0,0
968,NCOV - No Ca-date On Valentines,1226654725438787586,2020-02-09 23:50:51,Twitter for iPhone,0,7075
969,"@scottystewage @thatbrian @StefanMolyneux To be fair, there’s strong evidence that China is underreporting deaths and infections. And 2% is about 1,000x higher that flu. We don’t have a vaccine for 2019-nCoV. Caution is appropriate.",1226654720514838529,2020-02-09 23:50:50,Twitter for iPhone,1,0
970,"#Vietnam sent tons of medical stuffs to join hand with #China to fight against #nCoV. It is sincerely hoped that difficult time will be over soon for people in Wuhan and other places in China. Pray for all struggling doctors, nurses, patients &amp; families.

https://t.co/NJDHYht765",1226654708044943362,2020-02-09 23:50:47,Twitter Web App,0,6
971,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654699194998786,2020-02-09 23:50:45,Twitter for iPhone,0,12992
972,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654686561783808,2020-02-09 23:50:42,Twitter for Android,0,12992
973,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654671793606656,2020-02-09 23:50:38,Twitter for iPhone,0,12992
974,"⚠️☣️⚕️ What can people do to protect themselves and others from getting the new #coronavirus?:
https://t.co/H0pbDLB7sT 
ℹ️ More information: https://t.co/8m8PCILlrk 
© Copyright 2020 by The World Health Organization (WHO). All rights reserved. 
#2019_nCoV https://t.co/cCc4eIXgG3",1226654658833326082,2020-02-09 23:50:35,Twitter for Android,0,1
975,"Latest from #DOH. 284 PUIs. 3 confirmed. 24 discharged. It is slow to discharge PUIs because even if some are negative, they MAY repeat testing to be sure. Don't speculate. Listen only to trusted sources. If we all cooperate and help each other, we will be ok. #nCoV #Philippines https://t.co/H3ePIWosXU",1226654651438620672,2020-02-09 23:50:33,Twitter for iPhone,0,81
976,"🇺🇳 WHO comprehensive video on #NovelCoronavirus (#2019_nCoV) ☣️⚕️ 
ℹ️ Further resources are available here: 
https://t.co/7yFlVAgqpd 
https://t.co/jCtlGAfnp4 
https://t.co/oWkb8dOVva https://t.co/5lC2mSj6zD",1226654650595762176,2020-02-09 23:50:33,Twitter for Android,0,2
977,NCOV - No Ca-date On Valentines,1226654644123787266,2020-02-09 23:50:31,Twitter for iPhone,0,7075
978,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654623303266305,2020-02-09 23:50:26,Twitter for Android,0,12992
979,"Peruvian artist Vianhue creates illustrations that support China's fight against NCP. Only one country🇯🇵 dares to enter the ward, and the countries outside the window have vivid facial expressions . #nCoV https://t.co/2shDKEMpV8",1226654617271853056,2020-02-09 23:50:25,Twitter for iPhone,11,3
980,"2⃣Dr Tedros/WHO tried hard 2 downplay the severity of nCoV but no countries withdraw their🇨🇳travel restrictions
After weeks of failures, an old pal lends a helping hand:
3⃣A new nCov theory:🇱🇷origin, spread from🇷🇺
But try 2 hide the military role of P4 lad from the public?
Nah!",1226654588167696384,2020-02-09 23:50:18,Twitter Web App,0,0
981,"Check out the crucial timing of the announcement:
1⃣🇨🇳's propaganda machine tried for weeks but failed 2 limits the damages of: 
 ⚠️Rumour 1: Genes-edited bio-weapon
 ⚠️Rumour 2: leaks by WH P4 Lab
 ⚠️Conceals the real figures of confirmed infection cases &amp; total deaths of nCoV.. https://t.co/eulrHHCG3E",1226654584933961728,2020-02-09 23:50:17,Twitter Web App,0,0
982,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654569020690434,2020-02-09 23:50:14,Twitter for Android,0,12992
983,"Latest from #DOH. 284 PUIs. 3 confirmed. 24 discharged. It is slow to discharge PUIs because even if some are negative, they MAY repeat testing to be sure. Don't speculate. Listen only to trusted sources. If we all cooperate and help each other, we will be ok. #nCoV #Philippines https://t.co/H3ePIWosXU",1226654548443316226,2020-02-09 23:50:09,Twitter for Android,0,81
984,NCOV - No Ca-date On Valentines,1226654542894227457,2020-02-09 23:50:07,Twitter for Android,0,7075
985,"@teddyboylocsin Medical journal JAMA-  41% of the 1st 138 patients in Wuhan, China were presumed to be #nCoV #coronavirus infected in that hospital.

Nearly half of the initial infections spread within the hospital itself. 

This is called nosocomial transmission. https://t.co/UogunWrgll",1226654539069018113,2020-02-09 23:50:06,Twitter for iPhone,0,2
986,Anger erupts after the death of a Wuhan doctor who police silenced when he flagged the emerging virus in December. #coronavirus #nCoV  https://t.co/eZ4ORBHyRp,1226654537043382278,2020-02-09 23:50:06,Echobox Social,47,4
987,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654500452126720,2020-02-09 23:49:57,Twitter for Android,0,12992
988,@Ricky78c9 In honor of those who have been lost please post photos of your loved ones who died of Wuhan virus aka Coronavirus aka 2019 nCov. The truth through pictures. 🙏❤️ #Wuhan,1226654478952226817,2020-02-09 23:49:52,Twitter Web App,2,0
989,"BREAKING: The total number of 2019-nCoV deaths in mainland China climbs to 902.

The global toll is at least 904, with one death in Hong Kong and one in the Philippines. https://t.co/Z9qh6LTFwY",1226654458282532864,2020-02-09 23:49:47,Twitter for Android,0,48
990,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654419942424576,2020-02-09 23:49:38,Twitter for Android,0,12992
991,"On the latest #TWiV This Week in Virology on #nCoV_2019 we cover the fatality rate, China’s initial reaction, conspiracy theories, how long the virus remains infectious on surfaces,  evidence for virus in the intestinal tract https://t.co/PWu1Cci2AF #science #podcast https://t.co/U8iw9GHLA9",1226654394256674816,2020-02-09 23:49:32,Twitter for Android,0,102
992,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654391437889536,2020-02-09 23:49:31,Twitter for Android,0,12992
993,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654377072455685,2020-02-09 23:49:28,Twitter for iPhone,0,12992
994,"China’s Ambassador to the US @AmbCuiTiankai seems did not deny that #nCoV #coronavirus emanated from their biological weapons program - a strange interview, to say the least.

We need a lot more transparency from China on this virus.
https://t.co/nO1E77Zw63",1226654355933163520,2020-02-09 23:49:23,Twitter for Android,9,4
995,NCOV - No Ca-date On Valentines,1226654347171250177,2020-02-09 23:49:21,Twitter for iPhone,0,7075
996,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1226654342653964289,2020-02-09 23:49:20,Twitter for Android,0,12992
997,"Just like Duts, Pooh is MIA amid the nCoV outbreak.

""That retreat from the spotlight, some analysts said, signaled an effort by Mr. Xi to insulate himself from a campaign that may falter and draw public ire.""

https://t.co/ehbrmXR8qj",1226654339541782530,2020-02-09 23:49:19,Twitter Web App,0,24
998,"Just today, 89 died in Mainland China🇨🇳💔💔💔
May all the rest be saved and healed from nCoV🙏🙏🙏

Coronavirus outbreak: Death toll surpasses total from SARS outbreak https://t.co/vxXf7jLxaz",1226654335502819328,2020-02-09 23:49:18,Twitter for Android,0,1
999,".@DrTregoning asked @SRileyIDD questions for the @NatureMicrobiol community about the coronavirus outbreak in Wuhan, China. Read their discussion here. https://t.co/JgkVQFr6r9",1226654311108825088,2020-02-09 23:49:12,Twitter for Android,0,18
1000,"🚨
Wuhan Virus Live Updates
Worldwide Stats

42729 Total Confirmed (+2973)
23589 Suspected
6484 Serious/Critical
1013 Deaths
3708 Recovered
21.46% Death Rate (Deaths/Recovered+Deaths)
2.37% Death Rate (Deaths/Confirmed Cases)

#冠状病毒
#CoronaVirus
#nCoV

https://t.co/Jxy2Qm5m9n https://t.co/hrZKjOKZpx",1227019391117729792,2020-02-10 23:59:54,Twitter Web App,0,1
1001,"Hong Kong - Hero Nurses: Down to one box of masks. ""be safe, let's go all together"" starting a new shift... https://t.co/29syeecyol #2019nCoV #coronavirus",1227019384809455616,2020-02-10 23:59:52,Twitter Web App,0,12
1002,Russia quarantined newly arrived Chinese diplomat as a precaution. https://t.co/NwNIkKZ998 @PenguinSix #coronavirus #2019nCoV,1227019372524425218,2020-02-10 23:59:49,Twitter Web App,0,13
1003,"@danxblaze ALL of these diseases are devastating.  But of current concern is 2019-nCoV that has killed over 900 people in China and the fact that doctors, journalists, and citizens are being systematically silenced by the government.",1227019358813204480,2020-02-10 23:59:46,Twitter Web Client,0,0
1004,"🚨
Wuhan Virus Live Updates
Worldwide Stats

42729 Total Confirmed (+2973)
23589 Suspected
6484 Serious/Critical
1013 Deaths
3708 Recovered
21.46% Death Rate (Deaths/Recovered+Deaths)
2.37% Death Rate (Deaths/Confirmed Cases)

#冠状病毒
#CoronaVirus
#nCoV

https://t.co/Jxy2Qm5m9n https://t.co/fi4XafYyJh",1227019349929709568,2020-02-10 23:59:44,Twitter Web App,0,2
1005,CDC and The State Of Kansas guides in quarantine / isolation. 2019 nCoV is considered a “Severe Acute Respiratory Syndrome” for legal reasons so that public health agencies are given the power to isolate and quarantine. https://t.co/dq3mITm41B,1227019309383389184,2020-02-10 23:59:34,Twitter for iPhone,0,11
1006,"Disinfecting the whole city.

A truck is driving around Wuhan and spraying the streets with disinfectant. The number of fatalities from the new #coronavirus epidemic jumped to 1,011 in China. | China Daily via @Reuters #nCoV https://t.co/xQMIxB2DQV",1227019266295156736,2020-02-10 23:59:24,Twitter for Android,0,39
1007,"#CoronavirusOutbreak 
1,013 Dead: +103 #Hubei/974 Total
42,729 Cases: Incl +2097 Hubei/31,728 Total
23,589 Suspected #Coronavirus/#China
&gt;https://t.co/oPFcfP1Kmu

#UAE +1=8: Rpt From #India
#HongKong +6=42
&gt;https://t.co/kylVKAd18z
&gt;https://t.co/5SfjxaaeBa
123/#2019nCoV #nCov",1227019244057120770,2020-02-10 23:59:19,Twitter for Android,0,2
1008,"📢 Launch of the Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research Funding Opportunity 

Application deadline: February 18, 2020

➡️ https://t.co/ckPMR3ukot https://t.co/XNxybdjG9H",1227019241725014016,2020-02-10 23:59:18,Twitter for iPhone,0,34
1009,Please know about your mask. N95 for 2029 nCoV. https://t.co/cm9qXiXAtQ,1227019235152416769,2020-02-10 23:59:17,Twitter for Android,0,2
1010,"Super spreaders could make #coronavirus outbreak harder to contain. Highly contagious NCoV carriers known as “super spreaders” could make the new outbreak more unpredictable — and tougher to contain — as it fans out across the globe, experts said. https://t.co/sl54bXQjXA",1227019221189545984,2020-02-10 23:59:13,Twitter Web App,0,115
1011,"ncov 

no cash on valentines",1227019189648388101,2020-02-10 23:59:06,Twitter for iPhone,0,698
1012,"#CDNTopStories: The Department of Health (DOH) confirmed that the contact tracing of the first two confirmed cases of the 2019 novel coronavirus (2019-nCoV), who traveled to Dumaguete City via Cebu, is already complete.

Read more: https://t.co/lYjTj6TgsC https://t.co/AUBGD0yYBz",1227019181599514624,2020-02-10 23:59:04,Twitter for iPhone,0,7
1013,"To minimize the risk of the spread of 2019-nCoV ARD, we've postponed three of our upcoming Charter Day events which will draw a huge number of attendees and concert-goers.

Our inauguration events and Tagalag Fishing Village launch will push through as scheduled. https://t.co/BPSMhL01bg",1227019159973683200,2020-02-10 23:58:59,Twitter Web App,0,7
1014,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1227019159734632448,2020-02-10 23:58:59,Twitter for Android,0,12992
1015,"Taeyeon Cocnert - The UNSEEN in Taipei, scheduled for 3/06~08 has been postponed due to ncov.

https://t.co/HdprDbkMH2

#Taeyeon #GirlsGeneration @GirlsGeneration #태연 #소녀시대 https://t.co/vu6dFagCjv",1227019146124234752,2020-02-10 23:58:56,Twitter for Android,0,14
1016,"17/ Preliminary estimate of case fatality ratio suggests CRF #2019nCoV at 1.5% (0.1%-6.6%) 

""While there remains considerable uncertainty, CFR is higher than what is observed for seasonal influenza, but lower than SARS or MERS."" @C_Althaus 

https://t.co/4phAM4egt5",1227019118458494977,2020-02-10 23:58:49,Twitter Web App,0,22
1017,"Whisteblower Miles Guo reveals the real severity of the 2019-nCov epidemic in China

https://t.co/ziA5eXiKxN",1227019116210507778,2020-02-10 23:58:48,Twitter Web App,0,1
1018,"China virus death toll passes 1,000: gov't https://t.co/vX7Kx2A2Km #nCoV #coronavirus",1227019103900229632,2020-02-10 23:58:45,Twitter for iPhone,0,8
1019,"New paper claims 24 day incubation
https://t.co/uBe54kS5kp",1227019089643757571,2020-02-10 23:58:42,Twitter for Android,0,0
1020,@gamerdaddio Fork Lift?,1227019087995228161,2020-02-10 23:58:42,Twitter for iPhone,1,0
1021,"Cruise ship off Japan continues to quarantine thousands, w 130 people now w/ nCoV --greatest concentration of persons w nCoV outside of China. This approach is not ethical or effective, passengers should be let off ship and quarantined in another safer location - @T_Inglesby https://t.co/hsnFT0hVLY",1227019065237131264,2020-02-10 23:58:36,Twitter for iPhone,0,30
1022,"🚨🚨🚨🚨🚨🚨

South China Morning Post Coronavirus Update

42759 confirmed 'cases'
1013 confirmed deaths
3344 'recovered'

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

https://t.co/OKhwX8zGtC https://t.co/rIRmvnHVmY",1227019052540989440,2020-02-10 23:58:33,Twitter for iPad,0,2
1023,"Can isolation and contact tracing control outbreaks of 2019-nCoV? 
Our new model determines under which scenarios it may work and what % of contacts need to be be traced. 

Info and pre-print here: https://t.co/NX7VWn5paD

NB: Not yet peer-reviewed. (1/5).

@HellewellJoel @sbfnk https://t.co/so5HMhmVvN",1227019020320284672,2020-02-10 23:58:26,Twitter for iPhone,0,143
1024,"Super spreaders could make #coronavirus outbreak harder to contain. Highly contagious NCoV carriers known as “super spreaders” could make the new outbreak more unpredictable — and tougher to contain — as it fans out across the globe, experts said. https://t.co/sl54bXQjXA",1227018961998491649,2020-02-10 23:58:12,Twitter for Android,0,115
1025,"I attended a briefing on the U.S. public health agencies’ response to the coronavirus outbreak.  For more information on how to identify symptoms and take precautions to prevent the spread of the virus, please visit the CDC’s website: 

https://t.co/TSn4IdzsHq",1227018959469391873,2020-02-10 23:58:11,Twitter for Android,0,120
1026,"Netflix Docuseries ""Pandemic"" seemingly predicts Wuhan Virus outbreak. 

They specifically refer to an overdue ""novel"" virus coming from an animal (13:00 min mark Ep1). 

*While showing a clip of bats*

[2019-nCoV = Bat]
#PropagandaWars
#CoronaVirus
#Wuhan
https://t.co/35NIi3qhJm",1227018959096045568,2020-02-10 23:58:11,Twitter Web App,0,286
1027,Q&amp;A on advice for travellers during 2019-nCoV with @carmendolea. #AskWHO https://t.co/q9YK8nljcs,1227018946793984000,2020-02-10 23:58:08,Twitter for Android,0,623
1028,Russia quarantined newly arrived Chinese diplomat as a precaution. https://t.co/NwNIkKZ998 @PenguinSix #coronavirus #2019nCoV,1227018936501194752,2020-02-10 23:58:06,Twitter Web App,0,13
1029,"#Coronavirus: Backlash against pangolins? After being named a possible #nCoV host, the notoriety might stop black market trading of the world's most trafficked animal, or it could unleash violence against them. Their role in the outbreak is not yet settled https://t.co/IAiYf2ZItg https://t.co/eh8RBWUH49",1227018934722945025,2020-02-10 23:58:05,Twitter Web App,0,4
1030,"📢 Launch of the Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research Funding Opportunity 

Application deadline: February 18, 2020

➡️ https://t.co/ckPMR3ukot https://t.co/XNxybdjG9H",1227018933644996615,2020-02-10 23:58:05,Twitter Web App,0,34
1031,"🚨🚨🚨🚨🚨🚨

Wuhan Virus Live Updates

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

42729 Confirmed Cases
1013 Deaths
28 Countries

https://t.co/Jxy2Qm5m9n https://t.co/BSYzaRLZnU",1227018925369679872,2020-02-10 23:58:03,Twitter Web App,1,0
1032,"Let's change names together! 
The name of #WuhanCoronavirus is used worldwide while #CCPChina doesn't like it. If this is the case, Veterans Disease will discriminate all soldiers. (Credit: 阿塗《神獸塗鴉》專欄) #nCoV @anderscorr @SolomonYue @benedictrogers @lukedepulford https://t.co/moLQrDas9h",1227018905790468096,2020-02-10 23:57:58,Twitter for Android,0,324
1033,"Reduce risk of #coronavirus infection

➡️ Clean hands by using alcohol-based handrub or soap &amp; H20
➡️ When coughing &amp; sneezing cover mouth &amp; nose w/ a flexed elbow or tissue &amp; wash hands
➡️ Avoid close contact with anyone w/ fever &amp; cough

@KKMPutrajaya #nCoV #nCoV2019 #2019nCoV https://t.co/eqLDPjHsyO",1227018893811519488,2020-02-10 23:57:55,Twitter for iPhone,0,177
1034,"🚨🚨🚨🚨🚨🚨

Wuhan Virus Live Updates

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

42729 Confirmed Cases
1013 Deaths
28 Countries

https://t.co/Jxy2Qm5m9n https://t.co/wKnbcbySeI",1227018882680082439,2020-02-10 23:57:53,Twitter Web App,0,0
1035,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1227018856243195904,2020-02-10 23:57:46,Twitter for iPad,0,12992
1036,"#Cuba ratifies its solidarity with the people and the government of #China and recognizes its commendable efforts against coronavirus 2019-nCoV. Thanks to bilateral biotech cooperation, Cuban antiviral recombinant Interferon alpha 2B is among therapies used to face epidemic.",1227018851252088832,2020-02-10 23:57:45,Twitter for Android,0,185
1037,"Super spreaders could make #coronavirus outbreak harder to contain. Highly contagious NCoV carriers known as “super spreaders” could make the new outbreak more unpredictable — and tougher to contain — as it fans out across the globe, experts said. https://t.co/sl54bXQjXA",1227018847330471937,2020-02-10 23:57:44,Twitter for Android,0,115
1038,2) this new Chinese #coronavirus 🦠 case definition goes directly against WHO interim guidance that defines a Confirmed Case as any: “person with laboratory confirmation irrespective of clinical signs and symptoms”. CCP is clearly violating that. 🤔 https://t.co/sSH5nUGUee https://t.co/gMuxvvmnYm,1227018842364186625,2020-02-10 23:57:43,Twitter for iPhone,0,146
1039,"#ICYMI 22 investigation papers on unverified news about 2019-nCoV #Coronavirus 

https://t.co/S0gJSpuuTI https://t.co/xpvlGS4Awr",1227018837708509184,2020-02-10 23:57:42,Twitter for iPhone,0,9
1040,Russia quarantined newly arrived Chinese diplomat as a precaution. https://t.co/NwNIkKZ998 @PenguinSix #coronavirus #2019nCoV,1227018829844357125,2020-02-10 23:57:40,Twitter Web App,26,13
1041,Singapore released superb video of Prime Minster Lee describing current nCoV situation in Singapore.  A great example of strong leadership and highly effective communication https://t.co/0MvlclQhMg (7/x),1227018825427800064,2020-02-10 23:57:39,Twitter for Android,0,52
1042,"NCoV

No Cash on Valentines 😖",1227018817982697472,2020-02-10 23:57:37,Twitter for Android,6,2
1043,"@Icecinder @WilliamYang120 To get 'certainty' about the incubation period for #nCoV, I'd need to see their full raw data AND have insight into the quality controls on the patient interviews they conducted. With that, it may be possible to clean up the raw data. Worst case its #ClimateChange data. 

4 of 4",1227018794956132352,2020-02-10 23:57:32,Twitter Web App,2,0
1044,"Thanks to open data sharing by 
@CDCgov, we've updated https://t.co/zRj0X72j64 with 3 #nCoV2019 genomes sampled in California on Jan 29 (in grey below). Two are identical, and one branches from a Guangdong cluster. https://t.co/PGTJHM2qOK",1227018787595210755,2020-02-10 23:57:30,Twitter for iPhone,0,43
1045,"https://t.co/pTjqf6ox2z
From just this morning from 930 to over a 1000, from 40,000 to 42,000.

We got a real problem brewing. 
I hope @GovSisolak of Nevada is taking action to protect our Colleges and Universities. He better be doing something",1227018779667787776,2020-02-10 23:57:28,Twitter for Android,0,0
1046,"Let's change names together! 
The name of #WuhanCoronavirus is used worldwide while #CCPChina doesn't like it. If this is the case, Veterans Disease will discriminate all soldiers. (Credit: 阿塗《神獸塗鴉》專欄) #nCoV @anderscorr @SolomonYue @benedictrogers @lukedepulford https://t.co/moLQrDas9h",1227018776371064833,2020-02-10 23:57:27,Twitter for iPhone,0,324
1047,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1227018752991977472,2020-02-10 23:57:22,Twitter for Android,0,12992
1048,"#Coronavirus: Backlash against pangolins? After being named a possible #nCoV host, the notoriety might stop black market trading of the world's most trafficked animal, or it could unleash violence against them. Their role in the outbreak is not yet settled https://t.co/IAiYf2ZItg https://t.co/eh8RBWUH49",1227018724227588097,2020-02-10 23:57:15,Twitter for Android,0,4
1049,Prediction: it seems now inevitable the novel #coronavirus 2019-nCOV will become a pandemic. There is no stopping this 🦠 until we have a vaccine or antiviral drug with at least &gt;60% effectiveness. https://t.co/o3kjAC3ti8 https://t.co/ajSAF7kNUV,1227018696217874432,2020-02-10 23:57:08,Twitter for iPhone,0,476
1050,For more information on #Coronavirus visit https://t.co/oPEJebjl6C This is an evolving situation and we will provide updates and further guidance as required. https://t.co/zuaelDzMIJ,1227018657643089920,2020-02-10 23:56:59,Twitter for iPhone,0,15
1051,"DOH ANSWERED NCOV-RELATED QUESTIONS LAST NIGHT IN THE BOTTOMLINE. HERE'S A DIGESTED THREAD OF ANSWERS: 

#FactsNotFear #nCoV2019",1227018650365743104,2020-02-10 23:56:57,Twitter for Android,0,12992
1052,"We've been programmed to believe WW3 would be nuclear but that's before society became so fragmented.

What if new Technology started WW3, or if there are multiple World Wars occurring now and we're not seeing them? 

Maybe 2019-nCoV started WW(n+1) already?

#corona #ww3 #virus https://t.co/LhzXzzNZqs",1227018643118198784,2020-02-10 23:56:56,Twitter Web App,2,0
1053,"#TruthWins Film-A girl’s diary about her parents, who died of 2019-NCOV
This is a sad story. The girl is from #Wuhan. His mom was diagnosed with #coronavirus pneumonia on Jan 24 and died on Jan 29. Her dad was also infected and died just a few days later. The girl is infected now https://t.co/TifuMiDI7m",1227018634490523655,2020-02-10 23:56:54,Twitter Web App,0,16
1054,"🚨🚨🚨🚨🚨🚨

South China Morning Post Coronavirus Update

42759 confirmed 'cases'
1013 confirmed deaths
3344 'recovered'

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

https://t.co/OKhwX8zGtC https://t.co/rIRmvnHVmY",1227018610771554306,2020-02-10 23:56:48,Twitter for iPhone,0,2
